time_s,tension_kN,opb_interlink_angle_deg,ipb_interlink_angle_deg,opb_interlink_01_deg,ipb_interlink_01_deg,opb_interlink_02_deg,ipb_interlink_02_deg,opb_interlink_03_deg,ipb_interlink_03_deg,opb_interlink_04_deg,ipb_interlink_04_deg,opb_interlink_05_deg,ipb_interlink_05_deg,opb_interlink_06_deg,ipb_interlink_06_deg,opb_interlink_07_deg,ipb_interlink_07_deg,opb_interlink_08_deg,ipb_interlink_08_deg,opb_interlink_09_deg,ipb_interlink_09_deg,opb_interlink_10_deg,ipb_interlink_10_deg,opb_interlink_11_deg,ipb_interlink_11_deg,opb_interlink_12_deg,ipb_interlink_12_deg,opb_interlink_13_deg,ipb_interlink_13_deg,opb_interlink_14_deg,ipb_interlink_14_deg,opb_interlink_15_deg,ipb_interlink_15_deg,opb_interlink_16_deg,ipb_interlink_16_deg,opb_interlink_17_deg,ipb_interlink_17_deg,opb_interlink_18_deg,ipb_interlink_18_deg,opb_interlink_19_deg,ipb_interlink_19_deg,fairlead_x_m,fairlead_y_m,fairlead_z_m,line_length_m,fairlead_angle_in_plane_deg,fairlead_angle_out_of_plane_deg
104.5,1097.9629107710123,0.22144553534963252,0.2055074479320399,0.22144553534963252,0.2055074479320399,0.05371989651451091,0.05069891970598932,0.015735549696454135,0.01490686339083628,0.004830776813023055,0.004581263698566381,0.0015034564929623964,0.0014262748789020676,0.0004698743270942415,0.00044580247656879894,0.00014704032641214916,0.0001395134659815046,4.603657566573029e-05,4.3681148044767056e-05,1.4414700749267135e-05,1.3677360110396485e-05,4.513445986720031e-06,4.282629645771958e-06,1.413223556581591e-06,1.3409690555219076e-06,4.425002122993846e-07,4.1988174187447326e-07,1.385530428567375e-07,1.314725824470391e-07,4.3382876043988425e-08,4.1166418489874954e-08,1.3583679005760118e-08,1.2889847288563964e-08,4.252886991578814e-09,4.035708766271063e-09,1.330506916191857e-09,1.2625794122905056e-09,4.1298529736336737e-10,3.919057487945493e-10,1.177656775961296e-10,1.117559201331705e-10,38.78486325399245,-2.476949062295154,-12.010553056488252,820.6410848436285,1.8133639646477655,1.9199593006626772
105.0,1093.7389526539475,0.21590372887844536,0.2207244893712193,0.21590372887844536,0.2207244893712193,0.05277890999228738,0.05368473349422413,0.015509025075763419,0.01575732449592582,0.004772242549324076,0.004847092634321536,0.0014883622269375927,0.001511555858380674,0.0004661097253843437,0.00047335741431555435,0.0001461589598023092,0.00014842969096740555,4.585357027075695e-05,4.656558752863426e-05,1.438653777399896e-05,1.4609876583952882e-05,4.513769982930088e-06,4.5838247749508575e-06,1.4161933720458511e-06,1.438167490928499e-06,4.4433005232351935e-07,4.51222683908644e-07,1.3940834999331506e-07,1.4157036446478878e-07,4.37392735709334e-08,4.441743299312027e-08,1.3723063658968659e-08,1.3935780423317195e-08,4.305240673425586e-09,4.371957951422557e-09,1.3496056873645017e-09,1.3705149395934024e-09,4.197353413524789e-10,4.262366684503082e-10,1.198899650982624e-10,1.2174655177335811e-10,38.730280854186105,-2.508858700149098,-12.02650673266908,820.6906583550298,1.9112791235194684,1.879438533684717
105.5,1088.2455375297714,0.2108911591330216,0.21594263575988037,0.2108911591330216,0.21594263575988037,0.05195306957617153,0.05291414578123794,0.015321926411162716,0.015586597344429824,0.004728225365557532,0.004808258330242285,0.0014786138432230996,0.001503481775287448,0.00046428693407809905,0.00047207857487162927,0.00014597272455365928,0.00014842035298075304,4.5916267040492094e-05,4.668578543086231e-05,1.4444308270065668e-05,1.4686322780132344e-05,4.54388073845778e-06,4.619994604330299e-06,1.4294109323580672e-06,1.4533488368465277e-06,4.496631217808251e-07,4.5719162161101144e-07,1.4145470924673635e-07,1.4382243124821104e-07,4.449868923261638e-08,4.524333993948125e-08,1.3998247796937435e-08,1.4232439318622045e-08,4.4031788849538474e-09,4.476826007671767e-09,1.3839392906132732e-09,1.4070812176843109e-09,4.3151338260344035e-10,4.3872736515862687e-10,1.2352146279815718e-10,1.2558606520384563e-10,38.63169918974561,-2.534364942251374,-12.174811850456159,820.7527459647621,1.8746817081325002,1.8410819612407139
106.0,1081.964234390732,0.20718076253965606,0.19189486690505167,0.20718076253965606,0.19189486690505167,0.05138352329553386,0.04837974251447213,0.015210057625498133,0.014374867150435431,0.004708556609115057,0.004454799637023103,0.0014769598971420051,0.0013978333585345534,0.00046517410933128865,0.00044030301632460255,0.00014669480988909936,0.00013885777341056404,4.628321816077189e-05,4.3811748857489214e-05,1.4603880245610421e-05,1.3824228307661434e-05,4.608005378422966e-06,4.362055687655166e-06,1.4539775177461795e-06,1.3763900148780977e-06,4.5877780757813887e-07,4.3430198810165944e-07,1.4475950131397836e-07,1.3703833960759513e-07,4.567635204666195e-08,4.3240630208514985e-08,1.4412267010629072e-08,1.3643899031744946e-08,4.547142729340983e-09,4.304774163082874e-09,1.433498221546252e-09,1.3571083301051145e-09,4.482747566862524e-10,4.243918597667673e-10,1.2863808074962781e-10,1.2178586144137433e-10,38.49983631672255,-2.553164875610673,-12.44601009329619,820.8191575368152,1.7063032021590538,1.8106509821276122
106.5,1075.42746573441,0.2053894413930091,0.1527538105590395,0.2053894413930091,0.1527538105590395,0.05118548559304855,0.04032881242722473,0.015202454169325422,0.012141814866693358,0.004721085385884877,0.003785478380612024,0.0014855459353913985,0.001192622808895143,0.00046935267449553037,0.0003769630187591246,0.00014847987238417616,0.00011927198577970074,4.6994436140474496e-05,3.7753757141053544e-05,1.4875193797061277e-05,1.1950797631387081e-05,4.708459312480062e-06,3.7829761811675473e-06,1.490373126142293e-06,1.1974856589662749e-06,4.7174922603080857e-07,3.7905919117849587e-07,1.493232199016111e-07,1.1998962789102244e-07,4.7265378559720974e-08,3.7982192094088477e-08,1.4960819661957095e-08,1.2022998627217762e-08,4.735133066457152e-09,3.805485831386417e-09,1.497459685576194e-09,1.2035204751250382e-09,4.697066386543347e-10,3.7752427444830923e-10,1.3513705970357127e-10,1.086199056412892e-10,38.347276539144914,-2.565212901474551,-12.82223443879924,820.8818503276266,1.4180021716620903,1.7928971061442227
107.0,1069.184959096457,0.20591757326158,0.10473709799955724,0.20591757326158,0.10473709799955724,0.05143141256247913,0.02930138974300517,0.0153163999980792,0.008971020094028583,0.004770132360497755,0.0028167564128385005,0.001505425401978111,0.0008912473538667909,0.00047706117583507434,0.00028267948325731414,0.0001513738957108894,8.97279019403284e-05,4.805521751915673e-05,2.8490461217093922e-05,1.5257019866785032e-05,9.046309596020874e-06,4.84394134966809e-06,2.872390049463403e-06,1.5378997984755817e-06,9.120431377407906e-07,4.882668057643342e-07,2.89592521814105e-07,1.550194968013081e-07,9.19515951910228e-08,4.921699323881141e-08,2.919650218970302e-08,1.5625725141280383e-08,9.270405394220993e-09,4.960540765794479e-09,2.9432715985083163e-09,1.5734683080248913e-09,9.336882664579932e-10,4.949906941514216e-10,2.9375294300560187e-10,1.4276375650080283e-10,8.473020034693913e-11,38.18784521497025,-2.5707094985869756,-13.278411308686,820.9332210653793,1.0299071798458266,1.7909856767500536
107.5,1063.7691103852703,0.20892256627497494,0.05416329607061102,0.20892256627497494,0.05416329607061102,0.05214098658723299,0.016134946834519773,0.015554196374857623,0.005035003600829828,0.004855423811245647,0.001593021680806694,0.0015362042085073516,0.0005061843764363988,0.00048807643094908544,0.00016105896029309662,0.00015527445174937364,5.1272070732101525e-05,4.9422867770905204e-05,1.6323873388485323e-05,1.5732528719956218e-05,5.197153900550605e-06,5.0080554013931205e-06,1.6546568341765197e-06,1.5941886602159168e-06,5.268054956595854e-07,5.074699175678088e-07,1.6772301184672837e-07,1.6154028734078278e-07,5.3399226879310474e-08,5.1422243599119027e-08,1.7001095501984062e-08,1.6368822693841194e-08,5.412714143289723e-09,5.21010994633888e-09,1.7231228977556272e-09,1.6569567378255117e-09,5.480900545584551e-10,5.225784527371845e-10,1.728866594365057e-10,1.5104426849378447e-10,4.997730432602955e-11,38.0359876372526,-2.5700837155260476,-13.783977509508926,820.9662735022064,0.5689905470093735,1.8062136509433346
108.0,1059.6614354329524,0.21432512993787453,0.005966209260017943,0.21432512993787453,0.005966209260017943,0.0532803592379542,0.0018931734598662676,0.01590268062938587,0.000602879634611997,0.0049718752832671334,0.00019220517352600374,0.0015759523558681126,6.130213269722246e-05,0.0005016794396190935,1.9554004919362036e-05,0.00015991806526101916,6.23728884400385e-06,5.100215121653758e-05,1.98955519770318e-06,1.626768433289255e-05,6.34623469209531e-07,5.188752772432135e-06,2.0243064786363258e-07,1.6550084666796821e-06,6.457083473656203e-08,5.27882734000145e-07,2.059664731481717e-08,1.6837385482034063e-07,6.56986770411824e-09,5.37045972393436e-08,2.0956383021425726e-09,1.712949071135404e-08,6.684550486212881e-10,5.4631093923793645e-09,2.1320163548366015e-10,1.7408690013855206e-09,6.794218368315158e-11,5.501009478317686e-10,2.1470288951816914e-11,1.592582994394985e-10,6.2160749823486465e-12,37.90611652607529,-2.5639684678587153,-14.304985504682667,820.9747374970361,0.067183383967984,1.8380616296670298
108.5,1057.2622178008314,0.22184486087203562,-0.04132271063801497,0.22184486087203562,-0.04132271063801497,0.0547710842099651,-0.012542788446316549,0.01633583710702791,-0.003944099592717138,0.005110393192609467,-0.0012535622498612924,0.0016214554546575238,-0.00039976227973663036,0.0005167355040778395,-0.00012762043596617023,0.00016490607888900455,-4.075924124242069e-05,5.2653746560811515e-05,-1.3018262498914176e-05,1.681403879917674e-05,-4.157956657812145e-06,5.369264661485937e-06,-1.3280269596247237e-06,1.7145793059088395e-06,-4.241640182287163e-07,5.475204435042772e-07,-1.3547549722215998e-07,1.748409113172368e-07,-4.32700744512775e-08,5.5832283338090125e-08,-1.3820193894685444e-08,1.782887149012197e-08,-4.414045045026379e-09,5.6927806004191105e-09,-1.4096829797459777e-09,1.8161570915344073e-09,-4.4981519498360647e-10,5.745360437097393e-10,-1.423243336750606e-10,1.664903589753941e-10,-4.1249576527133997e-11,37.81189044436462,-2.5531673033408104,-14.806438591280797,820.9532228069398,-0.4408316666117625,1.88454508986521
109.0,1056.8652600458743,0.23106023133792214,-0.09258780795829234,0.23106023133792214,-0.09258780795829234,0.056506813669168064,-0.026428169913948238,0.016819970535959725,-0.008168937781338904,0.005259559716543507,-0.002582949651325364,0.0016687749528657755,-0.0008224336510503133,0.0005318824722970988,-0.0002624481151032352,0.00016976832189439806,-8.381100181935573e-05,5.421588300617024e-05,-2.677209469329814e-05,1.7316109967242792e-05,-8.551920853990127e-06,5.530624011593242e-06,-2.731775422255405e-06,1.7664361098370987e-06,-8.726223123140183e-07,5.64185251784906e-07,-2.787453487150065e-07,1.8019614027051428e-07,-8.904076959868002e-08,5.755311617435489e-08,-2.8442632135708218e-08,1.8381812660860242e-08,-9.085457307353813e-09,5.8704297367097514e-09,-2.901922623435366e-09,1.8731796661410258e-09,-9.260886913438461e-10,5.926815802810742e-10,-2.930556250277536e-10,1.7177472633822848e-10,-8.494440946233152e-11,37.765407895099685,-2.5386119605676924,-15.254679985406598,820.8974677422225,-0.919999009930591,1.942765491128485
109.5,1058.639324985568,0.24148459267318112,-0.1435740176226472,0.24148459267318112,-0.1435740176226472,0.058373745406115944,-0.038597401348912444,0.017320122914212262,-0.011740100115911605,0.005407772029346942,-0.0036920290166554204,0.0017139769555148956,-0.0011728455202858702,0.0005457810896300243,-0.00037375846165429153,0.00017404938887337357,-0.00011922757812581995,5.553411225227373e-05,-3.804896752083732e-05,1.772165920958564e-05,-1.2142945068207946e-05,5.6552124876834994e-06,-3.875298714232295e-06,1.8046520288682555e-06,-1.2367625831471943e-06,5.758879833900063e-07,-3.9470032780930163e-07,1.837733444235355e-07,-1.259646245003619e-07,5.864441122480999e-08,-4.020030188423876e-08,1.871401205567506e-08,-1.2829395442384601e-08,5.97130847043336e-09,-4.093976751668226e-09,1.9037148049931675e-09,-1.3053114813843907e-09,6.018360242170383e-10,-4.126917172574182e-10,1.7430380154378613e-10,-1.1953197876001362e-10,37.77634259542609,-2.5213116517318617,-15.619660095849262,820.8046964410258,-1.3372836030691209,2.009522930740939
110.0,1062.6174331420423,0.2526442764518239,-0.18804944311707428,0.2526442764518239,-0.18804944311707428,0.0602697045220165,-0.04802517835135074,0.017806025165470505,-0.014408556256115057,0.0055452487061718875,-0.004506971974615001,0.0017538251306662628,-0.001427417432221619,0.0005573558619338064,-0.0004538383158726503,0.00017739241700806308,-0.00014447184092631244,5.6490405127678125e-05,-4.6011926078139674e-05,1.799177812153972e-05,-1.4655207396140839e-05,5.730248866560688e-06,-4.667813806490745e-06,1.825042072988762e-06,-1.4867401819236442e-06,5.812624576187564e-07,-4.7353995696065664e-07,1.8512779466718579e-07,-1.50826669913449e-07,5.896178184250437e-08,-4.8039587739093986e-08,1.8778712166257648e-08,-1.53008879105664e-08,5.980312571040417e-09,-4.8730049931934045e-09,1.9028989678692885e-09,-1.5506390940840583e-09,6.00449898729923e-10,-4.893201999958325e-10,1.7362661672555236e-10,-1.4149811937033138e-10,37.85109200381972,-2.502297058012812,-15.876924641350975,820.6740426083769,-1.6639243307639544,2.081846232049231
110.5,1068.6946889139354,0.2641404226315272,-0.21909486014993917,0.2641404226315272,-0.21909486014993917,0.06211715272384849,-0.05397364222857705,0.01825606359226946,-0.01602603498310114,0.005665370293000634,-0.0049877476106454975,0.0017862462061846742,-0.0015740219540910305,0.0005659573033247755,-0.0004988685772687823,0.0001795954495012345,-0.00015832505974346453,5.702262797811528e-05,-5.027273868082186e-05,1.810758451161707e-05,-1.5964686260273816e-05,5.750079020383622e-06,-5.069769701501954e-06,1.825942531664743e-06,-1.609963664740868e-06,5.798296141442091e-07,-5.112624698599436e-07,1.8412537444012477e-07,-1.623572606929735e-07,5.846911571140767e-08,-5.155836644441323e-08,1.8566743751638344e-08,-1.6372798474161317e-08,5.895337132533878e-09,-5.1988868124875e-09,1.870343220143205e-09,-1.649443721010059e-09,5.884931624868385e-10,-5.190051616727688e-10,1.697583043663475e-10,-1.4971772871077969e-10,37.9920487587599,-2.4825638563267525,-16.009198812621204,820.5069492290042,-1.8773995602014535,2.157324523998989
111.0,1076.6347721334848,0.2756772798341502,-0.2312261201919457,0.2756772798341502,-0.2312261201919457,0.06386734843266391,-0.05604522835627577,0.018658443451068814,-0.016535143040556335,0.005765066422194737,-0.005123127037582439,0.0018104623456650511,-0.001610250385042656,0.0005714065520213532,-0.0005083641647567388,0.00018062608323745887,-0.00016071602814987705,5.712920584234218e-05,-5.0835396282785555e-05,1.8071658167128888e-05,-1.608125585337015e-05,5.716600188447357e-06,-5.087140235171586e-06,1.8083297827539514e-06,-1.6092645988867096e-06,5.720282106089124e-07,-5.090743342134654e-07,1.8094943189839852e-07,-1.6104042591288968e-07,5.72396075203344e-08,-5.0943439766512995e-08,1.8106418084472737e-08,-1.6115288815221892e-08,5.727079143022135e-09,-5.0974462635971114e-09,1.8100108808211883e-09,-1.6110703784743685e-09,5.673954748171027e-10,-5.05047980775461e-10,1.6315770917513967e-10,-1.4523315903395785e-10,38.19712042647377,-2.4630215634175805,-16.007482129633647,820.3074283327834,-1.9629717987255506,2.234180085762561
111.5,1086.0846871885767,0.28704858836388863,-0.22233933498111955,0.28704858836388863,-0.22233933498111955,0.06549568991090098,-0.054167955771006984,0.019009661272489948,-0.01594720629574463,0.0058442895428631675,-0.004922308330653366,0.0018268029862059604,-0.0015405099019032663,0.0005739263463136845,-0.00048418246293166825,0.00018059575080986787,-0.00015238092630979623,5.68594673633295e-05,-4.79808434718453e-05,1.7904409598481116e-05,-1.510933630315557e-05,5.637898100668684e-06,-4.757983123877337e-06,1.775310980941747e-06,-1.4983056127352063e-06,5.590255443619332e-07,-4.718217012060947e-07,1.760308693481182e-07,-1.4857829991606592e-07,5.543010221104311e-08,-4.678778892871268e-08,1.7454167746474032e-08,-1.4733511879374595e-08,5.495643385608388e-09,-4.639230509317361e-09,1.728996636809787e-09,-1.4596265279506417e-09,5.3961499449611e-10,-4.5556590496458955e-10,1.5459031363469835e-10,-1.3051670767474273e-10,38.4596096817265,-2.4444532082884414,-15.871606970349234,820.0820714472494,-1.9147023794788876,2.3110925579280472
112.0,1096.596843036529,0.29808769071233815,-0.19440986687226414,0.29808769071233815,-0.19440986687226414,0.06699092849778703,-0.048563179366499024,0.01931119193901383,-0.014326298846373218,0.0059048891939211395,-0.004409005579958806,0.0018363073181116266,-0.0013738577064000528,0.0005739982623842079,-0.00042973225043506613,0.000179708074513314,-0.0001345762618876225,5.629492042312766e-05,-4.2163645546052346e-05,1.7637295069576517e-05,-1.3210961096689691e-05,5.525794778859612e-06,-4.139335933335474e-06,1.7312409749695736e-06,-1.2969610483630447e-06,5.424007609392824e-07,-4.0637145097500917e-07,1.6993507484955933e-07,-1.2732668005903363e-07,5.3240907166527095e-08,-3.989471100988907e-08,1.668033044351792e-08,-1.2499942431689141e-08,5.2255385313457e-09,-3.916227266392576e-09,1.6357737094131706e-09,-1.226008226703116e-09,5.080333289133497e-10,-3.8079808398695663e-10,1.449406846677222e-10,-1.0864764852645993e-10,38.768525180791904,-2.427489816261927,-15.610245312878565,819.8397401335312,-1.7358615252274496,2.3868521507959883
112.5,1107.6570768096728,0.3086001881190545,-0.1526538874804141,0.3086001881190545,-0.1526538874804141,0.06834250919935354,-0.039721474452172056,0.019565689621533287,-0.011786231181367955,0.005949325629436891,-0.0036199921537959255,0.0018402713595012065,-0.001123229567966321,0.0005722010802053937,-0.0003496119485200487,0.00017820097673707777,-0.00010892407664107485,5.552853707731682e-05,-3.3949708296907464e-05,1.7305424394182426e-05,-1.0581696078051025e-05,5.3932217413770595e-06,-3.2981812655887037e-06,1.6807932628789432e-06,-1.0280015201652593e-06,5.238178786680451e-07,-3.2041511147681523e-07,1.6324741294302165e-07,-9.98693434103553e-08,5.08758878786651e-08,-3.112799172268586e-08,1.5855306337137837e-08,-9.702126867099277e-09,4.940896653734381e-09,-3.023787439661899e-09,1.5385527253896207e-09,-9.416961701274566e-10,4.75401111210452e-10,-2.910114353226184e-10,1.3504240092967255e-10,-8.267301509416018e-11,39.10933074274609,-2.412601251796006,-15.240371917503968,819.5909282714638,-1.438702354015413,2.459966344946405
113.0,1118.7168602551935,0.3183047455162358,-0.103650309033421,0.3183047455162358,-0.103650309033421,0.06953035972005531,-0.028375628942671257,0.019773920775530068,-0.00849498673957093,0.005979619175664908,-0.0026063851338131647,0.001839875117468444,-0.0008055580361489551,0.0005690774980772576,-0.00024953401227859187,0.0001762991332797885,-7.735317449047765e-05,5.464788788375248e-05,-2.3984935606793648e-05,1.694161778349456e-05,-7.437020391710886e-06,5.252141010545991e-06,-2.3060004499496686e-06,1.6282379605025112e-06,-7.150226560393448e-07,5.047767823073496e-07,-2.217074135822816e-07,1.564879275518825e-07,-6.874491844368789e-08,4.851343517419063e-08,-2.1315754338267278e-08,1.5039739436166504e-08,-6.609337069990277e-09,4.6621723223483424e-09,-2.0492020481044322e-09,1.4441795802101532e-09,-6.348866587971326e-10,4.439746467569137e-10,-1.9521338922181352e-10,1.2557013758235486e-10,-5.522079659159044e-11,39.46507023574398,-2.4001022027758165,-14.786211306074604,819.3468582491396,-1.043614881771608,2.528357756827567
113.5,1129.227665428907,0.3268059306761562,-0.05341194142227493,0.3268059306761562,-0.05341194142227493,0.0705202008886924,-0.015441620943618678,0.019933208645895324,-0.004674555793658907,0.0059967731932028786,-0.0014340410341091392,0.0018359670329425786,-0.0004417007998122722,0.0005650548509260563,-0.00013621639167344014,0.0001741853726585181,-4.2027487672405594e-05,5.372501504555685e-05,-1.2967747960723368e-05,1.6572879771127453e-05,-4.001250050614361e-06,5.112336285677288e-06,-1.2346015679445024e-06,1.5770332406909963e-06,-3.8094120886376016e-07,4.864769625446914e-07,-1.1754091969281054e-07,1.5006647625827326e-07,-3.626771448440289e-08,4.6291880967560736e-08,-1.1190539595336488e-08,1.4279835174194628e-08,-3.4528609081952174e-09,4.404660128904406e-09,-1.065314708175628e-09,1.3576725928081145e-09,-3.2845038742228473e-10,4.153750493650269e-10,-1.0051280842269767e-10,1.1699978511998312e-10,-2.8317630658939634e-11,39.81774320131378,-2.3901696417690528,-14.277715962899833,819.1184340262882,-0.5777217995694998,2.58926658219187
